STL,English,Type
always (not rise (pSkHQaSHo > 59.29 and pSkHQaSHo < 60.47)),"In the future before the end of the simulation, consistently the event that the pSkHQaSHo signal enters the range (59.29, 60.47) should not get observed.",invariance_reachability
always ( fall (vb0M86z == 1) -> eventually [0:81] (always (Y6oY5 >= 2707 and Y6oY5 <= 2910)) ),"Globally, when the scenario that the value of vb0M86z begins deviating from 1 takes place, then ultimately after a certain time point in the next 81 time units the Y6oY5 signal will have to be greater than or equal to 2707 and at most 2910 and then will be uninterruptedly staying in this interval in the future until the end of the execution.",stabilization_recurrence
always [0:27.7] (GsDzuv >= 1.2),"For every time point within the first 27.7 time units, continuously the GsDzuv signal shall keep greater than or equal to 1.2.",invariance_reachability
eventually [0:6] (rise (bjtnHwqM <= 761.6) and rise (Ath == 364)),"There must be a time in the first 6 time units, at which the event that the value of bjtnHwqM drops to less than or equal to 761.6 shall get detected finally and finally the scenario that the value of signal Ath is changed to 364 shall be observed.",invariance_reachability
always ( JXAAHn_mff == oEt_fJ -> eventually [0:7] (always [0:1] (not fall (ITmIA4s5p == 60))) ),"Globally, whenever the state of JXAAHn_mff is set to oEt_fJ then in response after a certain moment in the subsequent 7 time units, without interruption the value of ITmIA4s5p oughtn't to start not equaling to 60 for the next 1 time units.",stabilization_recurrence
always ( not (I >= 45) -> not (SuN0 == H) ),"Globally, whenever the value of signal I isn't greater than or equal to 45 then the following condition is true: at the same time instant the state of signal SuN0 is not H.",immediate_response
eventually [0:39] (vp == Vw7eeBA7 or JryGMnrMR <= 23.67),"At a time starting at most 39 time units, ultimately the vp signal shall be Vw7eeBA7 or JryGMnrMR will have to be eventually no larger than 23.67.",invariance_reachability
always ( LfT0 == Q2qmh53vs_ and LnbvXni2cp < 299 -> always [0:19] (eventually [0:84] (mXHON8 >= 32 and mXHON8 <= 51)) ),"While the state of signal LfT0 is Q2qmh53vs_ and the value of LnbvXni2cp is smaller than 299 then in response for every time instant within the subsequent 19 time units at a certain time point within the following 84 time units finally the value of mXHON8 has to be within the interval [32, 51].",stabilization_recurrence
always ( rise (zl7h == 1.8) or MVP4Ij1v < 6 -> mH924jSF == rIY4MEj ),"It is always the case that if the scenario that zl7h becomes equal to 1.8 happens, or MVP4Ij1v is smaller than 6, then all of the following conditions hold: the state of signal mH924jSF will be in rIY4MEj immediately.",immediate_response
eventually [0:22.79] (QsTJo < 5 and fall (Of == 44)),"There shall exist a time in less than 22.79 time units, at which QsTJo needs to be eventually less than 5, and eventually the transition action that Of becomes not set to 44 occurs.",invariance_reachability
always [70:94] (L9ofa_0QF < 6 and VWfQ >= 6),"For each time instant during the first 70 to 94 time units the value of L9ofa_0QF will have to stay less than 6, and VWfQ will stay greater than or equal to 6 consecutively.",invariance_reachability
eventually [5:6] (CL == 2304 and Z6na_ >= 2),"At sometime within 5 to 6 time units, the value of signal CL will have to be 2304 finally and Z6na_ must be no less than 2 ultimately.",invariance_reachability
eventually [0:10] (k > 3.32),The k signal shall be ultimately larger than 3.32 at a certain time instant in less than 10 time units.,invariance_reachability
always ( rise (KyW3PM == lpK86) -> A4 > 3.7 and A4 < 4.7 ),"It is always the case that whenever the state of KyW3PM gets shifted to lpK86, then the following condition holds: the value of A4 needs to be immediately between (3.7, 4.7).",immediate_response
eventually [0:20] (b4K0 > 0 or not (TQP5bPE == 1710)),"There exists a time within 20 time units, at which b4K0 should be greater than 0 eventually, or the TQP5bPE signal will ultimately not be equal to 1710.",invariance_reachability
always [0:66] (not fall (x_ug > 35 and x_ug < 58) or xof2kg8Q >= 74),"For every time instant within 66 time units the scenario that the x_ug signal leaves the range (35, 58) will uninterruptedly not get observed or the value of signal xof2kg8Q needs to keep no less than 74 uninterruptedly.",invariance_reachability
always ( fall (Y0IJxmZ == uD2) -> eventually [94:96] (always [403:600] (pz > 1167)) ),"When the mode of Y0IJxmZ starts deviating from uD2, then finally there will exist a certain time instant starting between 94 to 96 time units, at which consistently the pz signal ought to remain greater than 1167 for each time point within the following 403 to 600 time units.",stabilization_recurrence
always ( fall (rxrUEEl >= 8.79 and rxrUEEl < 9.33) -> t > 10 ),"When the event that the value of signal rxrUEEl gets out of the range [8.79, 9.33) happens, then all of the following conditions hold: the value of t must be greater than 10 right away.",immediate_response
always ( historically [0:10] (dkdcVR <= 39.13) -> not fall (always [2208:2571] (jY > 3)) ),In the case the value of dkdcVR is at most 39.13 and has been staying in this range consistently within the elapsed 10 time units then the condition that the value of jY will be continuously larger than 3 for each moment during the first 2208 to 2571 time units oughtn't to be detected to change from true to false.,temporal_response
always ( rise (vE_ <= 2) -> once (not fall (bc == 5)) ),It is always the case that everytime when the event that the vE_ signal gets to less than or equal to 2 happens then in response the event that the value of signal bc becomes not set to 5 oughtn't to get detected once at a certain time instant during the past.,temporal_response
always ( c >= 8 or Ti1f > 29 -> always [0:21.18] (eventually [0:4.21] (Ip5SC <= 65)) ),"It is always the case that in case that the value of c remains greater than or equal to 8 or the Ti1f signal is more than 29, then in response for every time instant in the following 21.18 time units, there is sometime in the coming 4.21 time units, at which finally the value of Ip5SC is no more than 65.",stabilization_recurrence
eventually (rise (Sa028PIrw > 1514)),"There ought to be sometime in the future before the end of the simulation, at which finally the transition action that the Sa028PIrw signal becomes bigger than 1514 will be observed.",invariance_reachability
always [4.67:5.13] (R == 5),Uninterruptedly the value of R shall stay equal to 5 for every moment during the first 4.67 to 5.13 time units.,invariance_reachability
always [0:6] (jAB0 >= 10 and OUF < 1121.05),"For every time instant in the first 6 time units, consecutively the value of signal jAB0 shall stay greater than or equal to 10 and the value of OUF must stay less than 1121.05 uninterruptedly.",invariance_reachability
always ( _kp89By <= 4 -> always [0:46] (eventually [0:9.6] (r2 == OEBTn2gn9m)) ),"Globally, everytime when the value of signal _kp89By is no more than 4, then in response for every time point in the following 46 time units at a certain time point after at most 9.6 time units the r2 signal must be ultimately set to OEBTn2gn9m.",stabilization_recurrence
always ( rise (RG1pyNMm <= 6.7) -> rise (jXEVW <= 298) ),It is always the case that when the event that the value of signal RG1pyNMm decreases to at most 6.7 gets detected then the following condition holds: the transition action that the jXEVW signal decreases to less than or equal to 298 is observed starting without any delay.,immediate_response
always [3:10] (zu8hbClo2 > 72.6 and (dhAC > 52.9 and dhAC < 75.6)),"For each moment within 3 to 10 time units zu8hbClo2 ought to stay greater than 72.6 without interruption, and consecutively the dhAC signal should be larger than 52.9 and below 75.6.",invariance_reachability
always ( not (BD6BQ00noI == TjIbD7SeX) or IHZ1 == 389 -> always (__s0u1pw0O >= 12 and __s0u1pw0O <= 40) ),"In the case the BD6BQ00noI signal isn't in TjIbD7SeX, or the value of signal IHZ1 is equal to 389 then in response the value of __s0u1pw0O needs to consecutively stay greater than or equal to 12 and no larger than 40 in the future till the end of the simulation.",temporal_response
always ( fall (xxFkE7SKV == 2015.77) -> rise (inkThG4u == 26) ),"As soon as the scenario that the value of signal xxFkE7SKV begins deviating from 2015.77 is observed, then all of the following conditions hold: the transition action that the inkThG4u signal shifts to 26 must be simultaneously observed.",immediate_response
always ( G == 98 and gOeCO == p_bDl_Ufq -> always (psQFc6 == bK_d) ),"As soon as G is equal to 98 and the gOeCO signal is in p_bDl_Ufq, then in response the state of signal psQFc6 should be set to bK_d and this scenario shall continue uninterruptedly in the future before the execution ends.",temporal_response
always ( fall (wv0n_qsJSk == IGekYJ) -> always [0:45] (eventually [0:3] (rise (MXMIVowv == 1796.0))) ),It is always the case that in case that the event that the wv0n_qsJSk signal becomes not set to IGekYJ is observed then in response for each time point during the subsequent 45 time units the scenario that MXMIVowv is changed to 1796.0 will have to get detected finally at a time in the next 3 time units.,stabilization_recurrence
always (NEu == H5I8V9Gq3 and KVh6 == 31.7),"In the future till the simulation ends, NEu will have to be in H5I8V9Gq3 consecutively and uninterruptedly the value of signal KVh6 needs to equal to 31.7.",invariance_reachability
always ( rise (HzU >= 8) -> qlBRq < 1365 ),"Globally, when the scenario that HzU rises to no less than 8 takes place then the following condition is true: at the same moment the value of qlBRq must keep less than 1365.",immediate_response
always ( fall ((DWpHG >= 32.16) since [22.3:1204.5] (fall (JVWCb >= 7 and JVWCb <= 8))) -> eventually [0:3] (l9g__7 == ew) ),"In case that the subsequent condition is observed to shift from true to false: consistently the value of DWpHG stays no less than 32.16 since once JVWCb got out of the range [7, 8], which would get detected at a certain moment during the past 22.3 to 1204.5 time units, then the mode of l9g__7 needs to be ew at a certain time instant during the next 3 time units.",temporal_response
