STL,English,Type
always ( fall (pred1) -> pred2 ),"As soon as the transition action that pred1 gets detected, then in response right away the value of pred2",immediate_response
eventually [0:t1] (pred1 and pred2),"At a certain time instant after at most t1 time units pred1 finally, and the mode of pred2",invariance_reachability
eventually [val1:t1] (pred1),"There has to be finally a time in the first t1 time units, at which the value of signal pred1",invariance_reachability
always [t1:t2] ((pred1 and pred2) and pred3),For every moment in the first t1 to t2 time units without interruption pred1 and pred2 and without interruption the mode of pred3,invariance_reachability
always [0:t1] (pred1 or pred2),During the first t1 time units consecutively pred1 or the value of signal pred2,invariance_reachability
always ( rise (pred1) or (pred2 and pred3) -> eventually [0:t1] (pred4) ),"Globally, if the event that the value of pred1 occurs, or the value of signal pred2 and pred3 then all of the following conditions hold: eventually there will exist a time during the first t1 time units, at which the value of pred4",temporal_response
always [0:t1] (pred1 or pred2),"For every time instant in the first t1 time units, the pred1 or without interruption pred2",invariance_reachability
always ( (pred1 and pred2) until (pred3) -> always [0:t1] (eventually [0:t2] (rise (pred4))) ),"Everytime when pred1 and pred2 and will be holding like that continuously until eventually the value of signal pred3 at a certain time point in the future before the end of the execution, then all of the following conditions hold: for each time point within the first t1 time units, at a certain time instant during the subsequent t2 time units the value of signal pred4",stabilization_recurrence
always ( rise (pred1) -> not (always (pred2)) ),"Everytime when the scenario that the pred1 is observed then in the future before the end of the execution, the state of pred2 consistently.",temporal_response
always ( rise (pred1) -> pred2 and fall (pred3) ),Everytime when the scenario that the value of pred1 takes place then all of the following conditions hold: pred2 at the same time point and pred3 in no time.,immediate_response
always ( fall (pred1 and pred2) -> (pred3) until [0:t1] (pred4) ),"In case that the scenario that pred1 and pred2 occurs then the pred3 uninterruptedly till there exists a certain time instant in the subsequent t1 time units, at which the mode of signal pred4",temporal_response
always [0:t1] (pred1 and pred2),For every moment in the first t1 time units consecutively the value of signal pred1 and the value of pred2 without interruption.,invariance_reachability
always ( pred1 and pred2 -> pred3 ),Everytime when the pred1 and the value of pred2 then the following condition is true: at the same time instant pred3,immediate_response
always ( pred1 -> not (pred2) ),Everytime when pred1 then all of the following conditions hold: at the same moment pred2,immediate_response
always ( pred1 and pred2 -> eventually [0:t1] (always (pred3)) ),"Globally, everytime when the pred1 and the pred2 then eventually there ought to exist a certain time instant during the coming t1 time units, after which the pred3 all the time in the future until the end of the execution.",stabilization_recurrence
always ( fall (pred1 and pred2) -> (pred3) until [t1:t2] (not (pred4)) ),"It is always the case that in case that the event that the pred1 and pred2 occurs then all of the following conditions are true: the mode of pred3 and then should remain like this consistently till there ultimately exists sig2 certain time point within the coming t1 to t2 time units, at which the value of pred4",temporal_response
always ( rise (pred1) -> eventually [0:t1] (always [0:t2] (pred2 and pred3)) ),"When the transition action that the value of signal pred1 is detected then all of the following conditions are true: finally after a certain time instant within t1 time units, the pred2 and pred3 and this condition needs to consistently last for each time instant in the coming t2 time units.",stabilization_recurrence
always ( not (historically [0:t1] (pred1)) -> always (eventually [0:t2] (rise (pred2 and pred3))) ),"When the following condition is not true: the value of pred1 consistently within the elapsed t1 time units, then the following condition is true: for every moment in the future till the execution ends at a certain moment in the following t2 time units, the transition action that the value of signal pred2 and pred3 should eventually happen.",stabilization_recurrence
eventually [0:t1] (fall (pred1 and pred2)),"At a certain time point during the first t1 time units, the pred1 and pred2",invariance_reachability
always ( pred1 or fall (pred2) -> pred3 ),"It is always the case that whenever the state of pred1 or the transition action that pred2 is detected, then the following condition holds: immediately the pred3",immediate_response
always ( rise (pred1 and pred2) and (pred3 and pred4) -> always [0:t1] (pred5) ),"When the scenario that the pred1 and pred2 is detected, and the value of signal pred3 and pred4 then the following condition is true: the pred5 and needs to stay like that consecutively for each time point within the coming t1 time units.",temporal_response
eventually [t1:t2] (pred1 and pred2),At a time starting between t1 to t2 time units the mode of signal pred1 and the value of signal pred2 ultimately.,invariance_reachability
